Span,Span_Len,Span_Max,Span_Min,Span_Std,Link,Link_Len,Link_Max,Link_Min,Link_Std,SNR,MF
69.33333333333333,3.0,70.0,68.0,0.9428090415820634,17.0,1.0,17.0,17.0,0.0,17.65,16
55.75,4.0,74.0,35.0,14.703315952532613,29.666666666666668,3.0,37.0,20.0,7.1336448530109,16.55,16
65.25,4.0,74.0,47.0,10.662434056068061,13.0,2.0,24.0,2.0,11.0,16.78,16
60.888888888888886,9.0,70.0,38.0,12.757955639473177,25.333333333333332,3.0,42.0,13.0,12.229290885229428,15.13,8
66.0,7.0,70.0,47.0,7.946247991527646,7.5,2.0,11.0,4.0,3.5,15.76,16
67.875,8.0,80.0,37.0,13.697057165683438,11.0,3.0,17.0,7.0,4.320493798938574,15.02,8
63.6,10.0,70.0,47.0,7.748548251124206,7.666666666666667,3.0,12.0,3.0,3.6817870057290873,14.76,8
60.888888888888886,9.0,70.0,38.0,12.757955639473177,21.666666666666668,3.0,30.0,14.0,6.548960901462833,15.11,8
67.16666666666667,6.0,80.0,59.0,9.208993189027536,14.0,2.0,15.0,13.0,1.0,15.69,16
65.125,8.0,80.0,35.0,16.47298925514128,20.0,3.0,35.0,10.0,10.801234497346433,14.58,8
65.0,9.0,80.0,42.0,11.135528725660043,23.0,3.0,43.0,11.0,14.236104336041748,14.78,8
61.8,5.0,80.0,35.0,17.46310396235446,6.5,2.0,12.0,1.0,5.5,16.28,16
66.84615384615384,13.0,80.0,48.0,8.08461172509615,11.0,4.0,14.0,9.0,1.8708286933869707,13.8,8
65.25,4.0,74.0,47.0,10.662434056068061,12.5,2.0,22.0,3.0,9.5,16.55,16
58.5,6.0,70.0,36.0,15.575086944647639,9.666666666666666,3.0,15.0,4.0,4.4969125210773475,16.21,16
64.33333333333333,9.0,80.0,36.0,16.34353422950835,6.0,4.0,11.0,3.0,3.082207001484488,14.68,8
64.71428571428571,7.0,80.0,38.0,14.048022593073739,8.666666666666666,3.0,18.0,3.0,6.649979114420001,15.59,16
60.833333333333336,6.0,70.0,37.0,12.83766160776781,7.333333333333333,3.0,14.0,4.0,4.714045207910317,16.0,16
67.66666666666667,6.0,80.0,42.0,12.827920936595904,26.5,2.0,37.0,16.0,10.5,16.2,16
55.75,8.0,74.0,35.0,14.48059045757458,26.0,5.0,38.0,9.0,9.612491872558333,14.88,8
53.333333333333336,3.0,74.0,36.0,15.691469727919761,17.0,2.0,24.0,10.0,7.0,17.3,16
51.5,6.0,74.0,35.0,14.020817855365404,28.25,4.0,37.0,17.0,7.39509972887452,15.81,16
62.57142857142857,7.0,80.0,36.0,16.952514713222957,6.5,4.0,14.0,2.0,4.716990566028302,15.3,16
