Span,Span_Len,Span_Max,Span_Min,Span_Std,Link,Link_Len,Link_Max,Link_Min,Link_Std,SNR,MF
55.54838709677419,31.0,80.0,41.0,12.323171747349468,10.666666666666666,3.0,13.0,7.0,2.6246692913372702,12.48,4
74.3076923076923,13.0,80.0,30.0,13.852989765526681,19.0,3.0,35.0,6.0,12.027745701779143,13.02,8
72.8,15.0,80.0,30.0,13.202020047452335,17.333333333333332,3.0,35.0,6.0,12.657891697365017,12.77,4
65.6923076923077,26.0,80.0,35.0,13.297684097874484,14.8,5.0,25.0,10.0,5.2687759489277965,11.71,4
74.2,10.0,80.0,56.0,7.45385806143369,26.0,2.0,43.0,9.0,17.0,13.91,8
77.0,13.0,80.0,60.0,6.348833932911799,20.333333333333332,3.0,35.0,12.0,10.402991022884823,13.08,8
69.63157894736842,19.0,80.0,51.0,7.781290153585948,7.333333333333333,3.0,15.0,3.0,5.436502143433364,12.66,4
70.0,17.0,80.0,35.0,10.71008320943125,14.0,2.0,15.0,13.0,1.0,13.27,8
70.0,3.0,80.0,50.0,14.142135623730951,5.0,1.0,5.0,5.0,0.0,17.68,16
71.66666666666667,21.0,80.0,30.0,12.403276576827183,10.4,5.0,31.0,3.0,10.384603988597735,11.74,4
54.72727272727273,33.0,70.0,35.0,9.798802423032106,7.5,2.0,11.0,4.0,3.5,12.1,4
70.0,5.0,80.0,50.0,12.649110640673518,17.5,2.0,19.0,16.0,1.5,16.47,16
64.6470588235294,17.0,80.0,45.0,14.150207549800184,9.333333333333334,3.0,17.0,5.0,5.436502143433364,13.22,8
72.1875,16.0,80.0,49.0,8.70501830842417,15.0,4.0,37.0,4.0,12.942179105544785,12.91,8
77.0,18.0,80.0,45.0,8.51143022320247,25.666666666666668,3.0,41.0,9.0,13.097921802925667,11.92,4
77.0,8.0,80.0,60.0,6.557438524302,24.5,2.0,37.0,12.0,12.5,14.87,8
65.1,20.0,80.0,35.0,10.034440691936945,6.333333333333333,3.0,10.0,2.0,3.2998316455372216,12.85,8
74.52941176470588,17.0,80.0,30.0,14.406361532155012,18.0,3.0,43.0,4.0,17.72004514666935,12.32,4
66.5,20.0,80.0,45.0,13.86903024728117,11.5,4.0,19.0,8.0,4.5,12.48,4
80.0,14.0,80.0,80.0,0.0,5.0,1.0,5.0,5.0,0.0,12.75,4
73.33333333333333,21.0,80.0,49.0,8.396900410743033,17.4,5.0,40.0,4.0,12.705904139414873,11.75,4
54.72727272727273,33.0,70.0,35.0,9.798802423032106,7.5,2.0,13.0,2.0,5.5,12.24,4
75.0909090909091,11.0,80.0,51.0,10.448614918686987,13.0,2.0,15.0,11.0,2.0,13.43,8
75.15789473684211,19.0,80.0,45.0,9.326042528965733,9.5,4.0,18.0,4.0,5.220153254455275,12.02,4
66.5,4.0,70.0,56.0,6.06217782649107,3.0,1.0,3.0,3.0,0.0,16.69,16
72.94736842105263,19.0,80.0,49.0,8.68437001448444,21.75,4.0,42.0,10.0,12.695963925594622,11.87,4
72.94736842105263,19.0,80.0,49.0,8.68437001448444,18.0,4.0,37.0,7.0,12.103718436910205,12.26,4
75.13333333333334,15.0,80.0,56.0,7.126164622166836,21.333333333333332,3.0,37.0,11.0,11.264496832477201,12.81,8
54.6,30.0,80.0,41.0,11.482160075525858,11.666666666666666,3.0,14.0,9.0,2.0548046676563256,12.84,8
71.16666666666667,24.0,80.0,45.0,8.624899355290408,15.25,4.0,25.0,5.0,7.495832175282475,11.54,4
56.875,8.0,80.0,45.0,13.448396744593758,11.5,2.0,12.0,11.0,0.5,15.79,16
67.08333333333333,12.0,70.0,35.0,9.673488971869915,3.0,1.0,3.0,3.0,0.0,15.06,8
66.31818181818181,22.0,80.0,35.0,10.7127212553214,6.666666666666667,3.0,14.0,1.0,5.436502143433363,12.22,4
59.5,6.0,60.0,57.0,1.118033988749895,8.0,1.0,8.0,8.0,0.0,17.09,16
78.27272727272727,11.0,80.0,65.0,4.350358586911054,34.0,2.0,41.0,27.0,7.0,13.85,8
55.54838709677419,31.0,80.0,41.0,12.323171747349468,12.666666666666666,3.0,16.0,9.0,2.8674417556808756,12.24,4
49.0,10.0,50.0,45.0,2.0,8.0,2.0,16.0,0.0,8.0,15.8,16
63.93333333333333,15.0,80.0,45.0,13.901878370285873,15.5,4.0,25.0,12.0,5.5,13.46,8
56.0,32.0,80.0,41.0,12.881673027988251,9.0,3.0,13.0,5.0,3.265986323710904,12.25,4
78.07692307692308,13.0,80.0,55.0,6.661733875264914,8.5,2.0,13.0,4.0,4.5,13.23,8
66.73333333333333,15.0,80.0,45.0,15.255454397981362,12.666666666666666,3.0,23.0,5.0,7.586537784494029,13.34,8
65.33333333333333,3.0,70.0,56.0,6.599663291074444,4.0,1.0,4.0,4.0,0.0,17.88,16
74.375,24.0,80.0,35.0,9.499177595981665,2.5,2.0,4.0,1.0,1.5,11.65,4
71.10526315789474,19.0,80.0,30.0,12.875495848774158,12.25,4.0,31.0,5.0,10.848386976873567,11.99,4
71.84210526315789,19.0,80.0,45.0,13.689270319621004,2.0,2.0,3.0,1.0,1.0,12.41,4
71.4,25.0,80.0,40.0,8.662563131083086,9.333333333333334,3.0,15.0,5.0,4.189935029992178,11.8,4
54.72727272727273,33.0,70.0,35.0,9.798802423032106,7.0,2.0,10.0,4.0,3.0,12.56,4
57.4,10.0,70.0,45.0,10.384603988597735,4.5,2.0,5.0,4.0,0.5,15.27,16
61.833333333333336,12.0,80.0,45.0,15.420945352200544,14.666666666666666,3.0,15.0,14.0,0.4714045207910317,14.36,8
71.0,7.0,80.0,47.0,14.252819269985048,13.5,2.0,18.0,9.0,4.5,14.86,8
56.18421052631579,38.0,70.0,35.0,10.328436125463718,8.666666666666666,3.0,14.0,3.0,4.4969125210773475,11.87,4
65.625,16.0,80.0,45.0,13.453043335989072,15.333333333333334,3.0,28.0,8.0,8.993825042154693,13.51,8
57.4,10.0,70.0,45.0,10.384603988597735,3.5,2.0,5.0,2.0,1.5,15.05,8
72.8,15.0,80.0,30.0,13.202020047452335,18.0,3.0,35.0,9.0,12.027745701779143,12.79,4
77.0,2.0,80.0,74.0,3.0,2.0,1.0,2.0,2.0,0.0,17.73,16
75.83333333333333,6.0,80.0,55.0,9.316949906249123,15.0,1.0,15.0,15.0,0.0,15.8,16
71.94444444444444,18.0,80.0,35.0,10.156947388212345,7.0,2.0,10.0,4.0,3.0,13.13,8
75.6,10.0,80.0,45.0,10.547037498748168,19.5,2.0,22.0,17.0,2.5,14.03,8
65.625,8.0,70.0,49.0,7.77717011515114,3.5,2.0,6.0,1.0,2.5,15.41,16
78.3125,16.0,80.0,65.0,4.4960920531056745,11.5,2.0,22.0,1.0,10.5,12.44,4
71.94444444444444,18.0,80.0,35.0,10.156947388212345,7.5,2.0,12.0,3.0,4.5,12.66,4
67.66666666666667,15.0,80.0,35.0,12.498888839501781,7.0,2.0,9.0,5.0,2.0,13.69,8
77.0,13.0,80.0,45.0,9.298469683853277,20.0,2.0,35.0,5.0,15.0,13.23,8
75.0909090909091,11.0,80.0,50.0,9.774312767793173,17.666666666666668,3.0,28.0,12.0,7.3181661333667165,13.93,8
54.6,30.0,80.0,41.0,11.482160075525858,10.0,3.0,13.0,5.0,3.559026084010437,12.41,4
74.2,10.0,80.0,56.0,7.45385806143369,27.0,2.0,42.0,12.0,15.0,13.99,8
76.26315789473684,19.0,80.0,49.0,7.593917962929335,3.5,2.0,5.0,2.0,1.5,12.06,4
71.88888888888889,9.0,80.0,40.0,15.26393312095502,2.0,2.0,2.0,2.0,0.0,14.32,8
72.33333333333333,9.0,80.0,41.0,14.499042113954363,6.0,2.0,8.0,4.0,2.0,14.81,8
75.05555555555556,18.0,80.0,30.0,13.542001420363823,16.333333333333332,3.0,35.0,5.0,13.299958228840003,11.94,4
64.53125,32.0,80.0,35.0,12.237198349193331,11.666666666666666,6.0,18.0,2.0,5.055250296034367,10.9,4
65.1,20.0,80.0,35.0,10.034440691936945,7.0,3.0,9.0,4.0,2.160246899469287,13.31,8
66.5,20.0,80.0,45.0,13.86903024728117,17.0,4.0,32.0,9.0,9.027735042633894,12.36,4
74.08333333333333,24.0,80.0,30.0,12.513048744765959,13.8,5.0,32.0,3.0,10.166612021711067,11.1,4
59.81818181818182,11.0,80.0,45.0,12.216368913121755,8.333333333333334,3.0,15.0,4.0,4.784233364802441,14.74,8
67.26086956521739,23.0,80.0,35.0,10.313424730836937,6.666666666666667,3.0,14.0,1.0,5.436502143433363,12.52,4
73.5,6.0,80.0,41.0,14.534441853748634,9.0,1.0,9.0,9.0,0.0,15.86,16
75.0909090909091,11.0,80.0,30.0,14.304827827469778,22.5,2.0,35.0,10.0,12.5,13.69,8
65.54545454545455,11.0,80.0,45.0,15.203849012450382,23.0,2.0,35.0,11.0,12.0,14.38,8
77.0,8.0,80.0,60.0,6.557438524302,30.5,2.0,42.0,19.0,11.5,14.39,8
71.66666666666667,21.0,80.0,30.0,12.403276576827183,14.4,5.0,35.0,3.0,10.892199043352083,11.8,4
72.33333333333333,9.0,80.0,41.0,14.499042113954363,4.0,2.0,5.0,3.0,1.0,14.85,8
77.0,13.0,80.0,60.0,6.348833932911799,21.666666666666668,3.0,33.0,15.0,8.055363982396383,12.86,8
73.5,10.0,80.0,40.0,13.425721582097552,12.0,2.0,18.0,6.0,6.0,14.14,8
72.94736842105263,19.0,80.0,49.0,8.68437001448444,18.75,4.0,35.0,10.0,9.627434756984853,12.02,4
71.16666666666667,6.0,80.0,56.0,8.050189783822216,16.0,2.0,22.0,10.0,6.0,15.82,16
70.0,5.0,80.0,30.0,20.0,4.0,1.0,4.0,4.0,0.0,16.49,16
78.07692307692308,13.0,80.0,55.0,6.661733875264914,6.0,2.0,12.0,0.0,6.0,12.87,8
71.75,4.0,80.0,47.0,14.289419162443238,17.0,1.0,17.0,17.0,0.0,17.13,16
71.75,4.0,80.0,47.0,14.289419162443238,18.0,1.0,18.0,18.0,0.0,16.49,16
75.0909090909091,11.0,80.0,51.0,10.448614918686987,15.0,2.0,18.0,12.0,3.0,13.73,8
66.5,20.0,80.0,45.0,13.86903024728117,12.0,4.0,21.0,7.0,5.522680508593631,12.75,4
63.241379310344826,29.0,80.0,35.0,12.06778319331895,7.4,5.0,17.0,0.0,5.6780278266313555,11.54,4
56.0,9.0,70.0,45.0,10.011104945120804,11.5,2.0,15.0,8.0,3.5,15.88,16
69.125,16.0,80.0,45.0,14.084011324903143,20.666666666666668,3.0,35.0,11.0,10.338708279513881,12.99,8
68.5,28.0,80.0,35.0,10.884129993448521,7.75,4.0,13.0,1.0,5.356071321407137,11.61,4
61.833333333333336,12.0,80.0,45.0,15.420945352200544,13.666666666666666,3.0,16.0,11.0,2.0548046676563256,14.53,8
74.2,5.0,80.0,51.0,11.6,9.0,1.0,9.0,9.0,0.0,16.18,16
64.75,4.0,70.0,49.0,9.093266739736606,6.0,1.0,6.0,6.0,0.0,16.98,16
56.8235294117647,34.0,80.0,41.0,13.14952602195517,12.25,4.0,17.0,7.0,3.6996621467371855,11.48,4
75.0909090909091,11.0,80.0,50.0,9.774312767793173,23.0,3.0,38.0,12.0,10.98483803552272,13.78,8
68.5,28.0,80.0,35.0,10.884129993448521,8.0,4.0,14.0,1.0,4.949747468305833,11.6,4
73.33333333333333,21.0,80.0,49.0,8.396900410743033,15.8,5.0,38.0,5.0,12.480384609458156,11.5,4
74.52941176470588,17.0,80.0,30.0,14.406361532155012,17.333333333333332,3.0,37.0,5.0,14.055445761538676,12.31,4
75.6875,16.0,80.0,50.0,8.815602290825057,26.25,4.0,42.0,19.0,9.202581159652981,12.26,4
71.75,4.0,80.0,47.0,14.289419162443238,7.0,1.0,7.0,7.0,0.0,17.05,16
76.58823529411765,17.0,80.0,41.0,9.592023791423001,17.0,3.0,31.0,4.0,11.045361017187261,12.22,4
71.66666666666667,21.0,80.0,30.0,12.403276576827183,11.2,5.0,33.0,2.0,11.196428001822724,11.82,4
74.2,10.0,80.0,56.0,7.45385806143369,13.5,2.0,21.0,6.0,7.5,14.1,8
65.625,8.0,70.0,49.0,7.77717011515114,5.5,2.0,7.0,4.0,1.5,15.58,16
73.5,10.0,80.0,40.0,13.425721582097552,11.0,2.0,17.0,5.0,6.0,14.15,8
75.05555555555556,18.0,80.0,30.0,13.542001420363823,15.0,3.0,33.0,5.0,12.754084313139327,12.31,4
61.88,25.0,80.0,35.0,11.082671158163992,4.5,4.0,8.0,1.0,2.5,12.44,4
59.81818181818182,11.0,80.0,45.0,12.216368913121755,10.0,3.0,17.0,6.0,4.96655480858378,14.65,8
72.8,30.0,80.0,45.0,8.40396731708701,10.8,5.0,22.0,5.0,6.20966987850401,10.95,4
72.625,8.0,80.0,41.0,13.628439932728911,11.0,2.0,14.0,8.0,3.0,14.99,8
70.0,32.0,80.0,35.0,7.806247497997997,9.0,3.0,11.0,6.0,2.160246899469287,11.03,4
59.111111111111114,9.0,80.0,45.0,14.85817728049997,15.5,2.0,17.0,14.0,1.5,15.31,16
71.66666666666667,21.0,80.0,55.0,5.634361698190112,13.5,2.0,16.0,11.0,2.5,11.97,4
56.0,9.0,70.0,45.0,10.011104945120804,12.0,2.0,16.0,8.0,4.0,15.63,16
74.2,5.0,80.0,51.0,11.6,12.0,1.0,12.0,12.0,0.0,16.09,16
59.111111111111114,9.0,80.0,45.0,14.85817728049997,16.0,2.0,16.0,16.0,0.0,15.28,16
70.0,32.0,80.0,35.0,7.806247497997997,11.0,3.0,13.0,7.0,2.8284271247461903,11.11,4
56.875,8.0,80.0,45.0,13.448396744593758,15.0,2.0,16.0,14.0,1.0,16.06,16
49.0,10.0,50.0,45.0,2.0,7.5,2.0,14.0,1.0,6.5,16.0,16
77.0,13.0,80.0,60.0,6.348833932911799,26.0,3.0,38.0,19.0,8.524474568362947,12.97,8
75.0,7.0,80.0,45.0,12.24744871391589,17.0,1.0,17.0,17.0,0.0,15.21,16
74.0,7.0,80.0,47.0,11.451762185046332,16.5,2.0,22.0,11.0,5.5,15.12,8
75.15789473684211,19.0,80.0,45.0,9.326042528965733,9.75,4.0,19.0,1.0,6.378675411086537,12.11,4
71.16666666666667,24.0,80.0,45.0,8.624899355290408,11.75,4.0,21.0,4.0,6.098155458825234,11.59,4
67.8125,16.0,80.0,35.0,12.11516998436258,1.5,2.0,2.0,1.0,0.5,13.75,8
68.33333333333333,21.0,80.0,45.0,13.035969773534607,15.0,4.0,35.0,5.0,12.062338081814818,12.33,4
64.53125,32.0,80.0,35.0,12.237198349193331,12.333333333333334,6.0,19.0,3.0,4.955356249106169,10.93,4
69.63157894736842,19.0,80.0,51.0,7.781290153585948,4.666666666666667,3.0,7.0,3.0,1.699673171197595,12.81,8
56.0,32.0,80.0,41.0,12.881673027988251,6.0,3.0,11.0,2.0,3.7416573867739413,12.36,4
75.13333333333334,15.0,80.0,56.0,7.126164622166836,24.333333333333332,3.0,40.0,11.0,11.953614051360738,12.79,4
67.66666666666667,15.0,80.0,35.0,12.498888839501781,9.0,2.0,14.0,4.0,5.0,13.42,8
72.625,8.0,80.0,41.0,13.628439932728911,12.0,2.0,17.0,7.0,5.0,14.69,8
64.53125,32.0,80.0,35.0,12.237198349193331,14.333333333333334,6.0,22.0,3.0,5.90668171555645,11.18,4
61.88,25.0,80.0,35.0,11.082671158163992,6.25,4.0,11.0,3.0,3.112474899497183,12.47,4
70.95454545454545,22.0,80.0,35.0,11.05966164502691,12.666666666666666,3.0,15.0,8.0,3.2998316455372216,11.94,4
57.4,10.0,70.0,45.0,10.384603988597735,2.0,2.0,2.0,2.0,0.0,15.64,16
49.0,5.0,50.0,45.0,2.0,13.0,1.0,13.0,13.0,0.0,17.27,16
59.111111111111114,9.0,80.0,45.0,14.85817728049997,17.5,2.0,18.0,17.0,0.5,15.37,16
75.6875,16.0,80.0,50.0,8.815602290825057,21.0,4.0,40.0,11.0,11.853269591129697,12.26,4
74.375,24.0,80.0,35.0,9.499177595981665,4.5,2.0,7.0,2.0,2.5,11.58,4
66.81818181818181,11.0,70.0,35.0,10.061792555081206,17.0,1.0,17.0,17.0,0.0,14.85,8
65.33333333333333,3.0,70.0,56.0,6.599663291074444,6.0,1.0,6.0,6.0,0.0,17.47,16
67.5,14.0,80.0,35.0,11.140338543201587,12.0,2.0,17.0,7.0,5.0,13.63,8
72.8,30.0,80.0,45.0,8.40396731708701,12.2,5.0,21.0,6.0,5.230678732248808,10.69,4
67.8125,16.0,80.0,35.0,12.11516998436258,2.0,2.0,2.0,2.0,0.0,13.37,8
51.96153846153846,26.0,80.0,41.0,8.276383310967368,11.5,2.0,14.0,9.0,2.5,13.49,8
64.23529411764706,17.0,70.0,35.0,8.84194157387662,8.5,2.0,10.0,7.0,1.5,13.68,8
71.5,14.0,80.0,49.0,9.029712857323553,18.0,3.0,35.0,8.0,12.083045973594572,13.47,8
69.58823529411765,17.0,80.0,56.0,5.891757188493607,12.0,3.0,20.0,5.0,6.164414002968976,12.91,8
69.66666666666667,21.0,80.0,49.0,5.139328595516968,9.333333333333334,3.0,11.0,7.0,1.699673171197595,12.07,4
72.94736842105263,19.0,80.0,49.0,8.68437001448444,15.0,4.0,31.0,6.0,10.024968827881711,12.24,4
56.875,8.0,80.0,45.0,13.448396744593758,16.0,2.0,17.0,15.0,1.0,15.64,16
72.8,30.0,80.0,45.0,8.40396731708701,13.6,5.0,25.0,5.0,7.472616676907761,10.53,4
65.625,16.0,80.0,45.0,13.453043335989072,15.0,3.0,35.0,5.0,14.142135623730951,13.3,8
54.0,28.0,80.0,41.0,10.747092630102339,6.5,2.0,12.0,1.0,5.5,13.25,8
75.83333333333333,6.0,80.0,55.0,9.316949906249123,11.0,1.0,11.0,11.0,0.0,15.66,16
69.36363636363636,22.0,80.0,35.0,12.352936546518567,6.0,4.0,7.0,3.0,1.7320508075688772,12.02,4
74.52941176470588,17.0,80.0,30.0,14.406361532155012,15.0,3.0,33.0,3.0,12.96148139681572,12.13,4
77.0,21.0,80.0,45.0,8.04155872120988,14.0,4.0,33.0,2.0,12.389511693363866,11.24,4
72.33333333333333,9.0,80.0,41.0,14.499042113954363,4.5,2.0,6.0,3.0,1.5,14.51,8
65.8,5.0,70.0,49.0,8.4,2.0,1.0,2.0,2.0,0.0,16.66,16
54.6,30.0,80.0,41.0,11.482160075525858,12.666666666666666,3.0,16.0,8.0,3.39934634239519,12.6,4
56.8235294117647,34.0,80.0,41.0,13.14952602195517,13.0,4.0,15.0,8.0,2.9154759474226504,11.82,4
71.10526315789474,19.0,80.0,30.0,12.875495848774158,12.0,4.0,28.0,6.0,9.246621004453464,12.55,4
74.3076923076923,13.0,80.0,30.0,13.852989765526681,17.333333333333332,3.0,33.0,7.0,11.264496832477201,13.78,8
73.73333333333333,15.0,80.0,40.0,12.850248592493802,10.0,3.0,16.0,4.0,4.898979485566356,12.56,4
75.13333333333334,15.0,80.0,56.0,7.126164622166836,25.666666666666668,3.0,42.0,12.0,12.391753530294071,12.92,8
66.26666666666667,15.0,70.0,35.0,9.855398971573342,7.5,2.0,11.0,4.0,3.5,13.81,8
71.5,14.0,80.0,49.0,9.029712857323553,14.666666666666666,3.0,31.0,6.0,11.556623882239812,13.45,8
57.4,10.0,70.0,45.0,10.384603988597735,1.5,2.0,2.0,1.0,0.5,15.24,16
71.84210526315789,19.0,80.0,45.0,13.689270319621004,0.5,2.0,1.0,0.0,0.5,12.27,4
54.72727272727273,33.0,70.0,35.0,9.798802423032106,9.0,2.0,15.0,3.0,6.0,12.86,8
64.6470588235294,17.0,80.0,45.0,14.150207549800184,13.333333333333334,3.0,19.0,9.0,4.189935029992179,12.68,4
57.4,10.0,70.0,45.0,10.384603988597735,2.0,2.0,3.0,1.0,1.0,15.5,16
77.0,16.0,80.0,45.0,8.580501150865256,9.666666666666666,3.0,19.0,2.0,7.039570693980959,12.78,4
54.55172413793103,29.0,80.0,41.0,11.833867840306107,10.0,2.0,10.0,10.0,0.0,12.68,4
65.6923076923077,26.0,80.0,45.0,9.404455698351102,10.25,4.0,14.0,8.0,2.48746859276655,12.02,4
77.0,18.0,80.0,45.0,8.51143022320247,19.333333333333332,3.0,33.0,7.0,10.656244908763854,12.05,4
74.08333333333333,24.0,80.0,30.0,12.513048744765959,7.6,5.0,19.0,1.0,6.406246951218787,11.37,4
63.241379310344826,29.0,80.0,35.0,12.06778319331895,7.8,5.0,15.0,1.0,4.833218389437829,11.44,4
56.0,9.0,70.0,45.0,10.011104945120804,11.5,2.0,16.0,7.0,4.5,15.71,16
67.9,10.0,80.0,49.0,8.41961994391671,5.666666666666667,3.0,7.0,4.0,1.247219128924647,14.35,8
65.6923076923077,26.0,80.0,35.0,13.297684097874484,16.6,5.0,22.0,14.0,3.32264954516723,11.83,4
70.0,4.0,80.0,40.0,17.320508075688775,1.0,1.0,1.0,1.0,0.0,16.65,16
72.07407407407408,27.0,80.0,35.0,10.309743417168361,16.4,5.0,31.0,10.0,7.605261336732618,10.81,4
51.96153846153846,26.0,80.0,41.0,8.276383310967368,6.0,2.0,7.0,5.0,1.0,13.54,8
74.2,10.0,80.0,56.0,7.45385806143369,25.5,2.0,41.0,10.0,15.5,14.51,8
75.13333333333334,15.0,80.0,56.0,7.126164622166836,21.0,3.0,33.0,9.0,9.797958971132712,12.47,4
73.5,10.0,80.0,40.0,13.425721582097552,10.5,2.0,14.0,7.0,3.5,14.37,8
73.5,6.0,80.0,41.0,14.534441853748634,10.0,1.0,10.0,10.0,0.0,15.85,16
62.63157894736842,19.0,80.0,35.0,12.604136857713735,10.0,3.0,15.0,6.0,3.7416573867739413,13.31,8
66.73333333333333,15.0,80.0,45.0,15.255454397981362,19.666666666666668,3.0,28.0,11.0,6.944222218666553,13.02,8
51.96153846153846,26.0,80.0,41.0,8.276383310967368,6.5,2.0,10.0,3.0,3.5,13.19,8
71.75,4.0,80.0,47.0,14.289419162443238,15.0,1.0,15.0,15.0,0.0,16.51,16
71.0,7.0,80.0,47.0,14.252819269985048,10.0,2.0,15.0,5.0,5.0,15.25,16
77.0,21.0,80.0,45.0,8.04155872120988,14.75,4.0,35.0,2.0,12.754901018824098,11.68,4
77.0,13.0,80.0,45.0,9.298469683853277,21.0,2.0,37.0,5.0,16.0,13.24,8
66.70588235294117,17.0,70.0,35.0,9.33535156956264,8.0,2.0,11.0,5.0,3.0,13.42,8
56.8235294117647,34.0,80.0,41.0,13.14952602195517,13.0,4.0,19.0,8.0,4.636809247747852,12.06,4
69.66666666666667,21.0,80.0,49.0,5.139328595516968,9.0,3.0,12.0,7.0,2.160246899469287,12.49,4
74.375,24.0,80.0,35.0,9.499177595981665,1.5,2.0,2.0,1.0,0.5,11.51,4
73.23076923076923,13.0,80.0,45.0,10.692584390443013,18.666666666666668,3.0,25.0,12.0,5.312459150169742,13.45,8
64.16666666666667,12.0,80.0,45.0,15.920810978785667,10.0,2.0,10.0,10.0,0.0,14.48,8
59.5,6.0,60.0,57.0,1.118033988749895,7.0,1.0,7.0,7.0,0.0,16.8,16
75.05555555555556,18.0,80.0,30.0,13.542001420363823,18.0,3.0,35.0,5.0,12.569805089976535,12.11,4
75.0909090909091,11.0,80.0,30.0,14.304827827469778,24.5,2.0,37.0,12.0,12.5,14.09,8
56.875,8.0,80.0,45.0,13.448396744593758,13.5,2.0,14.0,13.0,0.5,15.9,16
65.54545454545455,11.0,80.0,45.0,15.203849012450382,24.5,2.0,42.0,7.0,17.5,14.71,8
73.73333333333333,15.0,80.0,40.0,12.850248592493802,10.333333333333334,3.0,17.0,5.0,4.988876515698588,12.66,4
72.07407407407408,27.0,80.0,35.0,10.309743417168361,20.2,5.0,35.0,15.0,7.520638270785266,11.01,4
73.23076923076923,13.0,80.0,45.0,10.692584390443013,20.333333333333332,3.0,27.0,15.0,4.988876515698588,13.02,8
70.0,2.0,80.0,60.0,10.0,19.0,1.0,19.0,19.0,0.0,17.83,16
70.875,8.0,80.0,51.0,10.902264672993406,5.0,2.0,7.0,3.0,2.0,15.08,8
55.54838709677419,31.0,80.0,41.0,12.323171747349468,11.666666666666666,3.0,16.0,9.0,3.0912061651652345,12.49,4
71.16666666666667,6.0,80.0,56.0,8.050189783822216,22.0,2.0,32.0,12.0,10.0,15.5,16
70.82352941176471,17.0,80.0,70.0,2.478977353612409,6.5,2.0,8.0,5.0,1.5,13.64,8
70.0,32.0,80.0,35.0,7.806247497997997,9.333333333333334,3.0,12.0,7.0,2.0548046676563256,11.08,4
69.36363636363636,22.0,80.0,35.0,12.352936546518567,15.5,4.0,21.0,9.0,4.769696007084728,11.86,4
71.66666666666667,21.0,80.0,55.0,5.634361698190112,10.5,2.0,11.0,10.0,0.5,12.02,4
71.4,10.0,80.0,47.0,10.983624174196786,14.666666666666666,3.0,21.0,11.0,4.496912521077347,14.1,8
69.125,16.0,80.0,45.0,14.084011324903143,20.666666666666668,3.0,33.0,7.0,10.656244908763854,13.03,8
77.0,3.0,80.0,71.0,4.242640687119285,32.0,1.0,32.0,32.0,0.0,16.7,16
65.625,16.0,80.0,45.0,13.453043335989072,22.333333333333332,3.0,46.0,9.0,16.77961726487096,13.21,8
72.94736842105263,19.0,80.0,49.0,8.68437001448444,18.75,4.0,33.0,8.0,9.67923034130297,12.02,4
70.0,5.0,80.0,30.0,20.0,9.0,1.0,9.0,9.0,0.0,16.25,16
72.8,15.0,80.0,30.0,13.202020047452335,16.333333333333332,3.0,33.0,4.0,12.229290885229428,13.0,8
75.33333333333333,21.0,80.0,30.0,12.657891697365017,13.75,4.0,25.0,4.0,8.584142356694699,11.64,4
70.0,5.0,80.0,50.0,12.649110640673518,15.5,2.0,19.0,12.0,3.5,16.12,16
71.66666666666667,21.0,80.0,55.0,5.634361698190112,9.5,2.0,14.0,5.0,4.5,12.57,4
78.27272727272727,11.0,80.0,65.0,4.350358586911054,28.5,2.0,37.0,20.0,8.5,13.86,8
63.583333333333336,12.0,80.0,45.0,15.168269146111856,18.333333333333332,3.0,27.0,12.0,6.342099196813483,14.2,8
78.3125,16.0,80.0,65.0,4.4960920531056745,6.5,2.0,12.0,1.0,5.5,12.35,4
63.583333333333336,12.0,80.0,45.0,15.168269146111856,17.666666666666668,3.0,19.0,17.0,0.9428090415820634,14.35,8
77.0,2.0,80.0,74.0,3.0,10.0,1.0,10.0,10.0,0.0,17.67,16
66.81818181818181,11.0,70.0,35.0,10.061792555081206,12.0,1.0,12.0,12.0,0.0,14.63,8
75.6,10.0,80.0,45.0,10.547037498748168,24.0,2.0,28.0,20.0,4.0,13.84,8
68.72727272727273,11.0,70.0,56.0,4.024717022032483,8.0,1.0,8.0,8.0,0.0,14.64,8
66.26666666666667,15.0,70.0,35.0,9.855398971573342,5.0,2.0,8.0,2.0,3.0,13.81,8
76.58823529411765,17.0,80.0,41.0,9.592023791423001,18.0,3.0,35.0,3.0,13.140268896284683,12.33,4
54.0,28.0,80.0,41.0,10.747092630102339,9.0,2.0,17.0,1.0,8.0,13.02,8
76.58823529411765,17.0,80.0,41.0,9.592023791423001,18.666666666666668,3.0,33.0,2.0,12.762793146051099,11.99,4
54.55172413793103,29.0,80.0,41.0,11.833867840306107,8.5,2.0,9.0,8.0,0.5,12.88,8
54.55172413793103,29.0,80.0,41.0,11.833867840306107,9.5,2.0,14.0,5.0,4.5,13.01,8
49.0,5.0,50.0,45.0,2.0,4.0,1.0,4.0,4.0,0.0,17.78,16
59.81818181818182,11.0,80.0,45.0,12.216368913121755,10.0,3.0,14.0,8.0,2.8284271247461903,15.16,8
67.5,14.0,80.0,35.0,11.140338543201587,9.0,2.0,12.0,6.0,3.0,13.86,8
54.0,28.0,80.0,41.0,10.747092630102339,6.5,2.0,13.0,0.0,6.5,13.31,8
69.63157894736842,19.0,80.0,51.0,7.781290153585948,6.333333333333333,3.0,11.0,3.0,3.39934634239519,12.23,4
